archetype_key,archetype_name,problem_id,stakeholder_type,intent_type,search_phrase,realism_pass,aligned,intent_clear,is_duplicate,search_realism,human_language,archetype_alignment,intent_clarity,composite
negotiation_advocacy,Negotiation & Advocacy,66,professional,future_planning,how to negotiate and self-advocate as my career grows,true,true,true,false,5,5,3,5,4.5
networking_relationships,Networking & Relationship Building,69,student,informational,what is trouble networking?,true,true,true,false,5,5,3,5,4.5
networking_relationships,Networking & Relationship Building,69,parent,informational,what causes trouble networking in children?,true,true,true,false,5,5,3,5,4.5
networking_relationships,Networking & Relationship Building,69,teacher,informational,signs of trouble networking in students,true,true,true,false,5,5,3,5,4.5
networking_relationships,Networking & Relationship Building,69,counselor,informational,what does trouble networking look like?,true,true,true,false,5,5,3,5,4.5
networking_relationships,Networking & Relationship Building,69,professional,informational,what is trouble networking at work?,true,true,true,false,5,5,3,5,4.5
networking_relationships,Networking & Relationship Building,69,student,diagnostic,why do I find it hard to reach out to new contacts?,true,true,true,false,5,5,4,5,4.75
networking_relationships,Networking & Relationship Building,69,parent,diagnostic,why does my child find it hard to build connections?,true,true,true,false,5,5,3,5,4.5
networking_relationships,Networking & Relationship Building,69,teacher,diagnostic,why does a student find it hard to build connections?,true,true,true,false,5,5,3,5,4.5
networking_relationships,Networking & Relationship Building,69,counselor,diagnostic,why does a client find it hard to build connections?,true,true,true,false,5,5,3,5,4.5
networking_relationships,Networking & Relationship Building,69,professional,diagnostic,why do I find it hard to reach out to new contacts at work?,true,true,true,false,4,5,4,5,4.5
networking_relationships,Networking & Relationship Building,69,student,emotional,I feel awkward about networking and reaching out,true,true,true,false,5,5,3,5,4.5
networking_relationships,Networking & Relationship Building,69,parent,emotional,I am worried my child is awkward about networking and reaching out,true,true,true,false,5,5,3,5,4.5
networking_relationships,Networking & Relationship Building,69,teacher,emotional,my student seems awkward about networking and reaching out in class,true,true,true,false,5,5,3,5,4.5
networking_relationships,Networking & Relationship Building,69,counselor,emotional,my client feels awkward about networking and reaching out,true,true,true,false,5,5,3,5,4.5
networking_relationships,Networking & Relationship Building,69,professional,emotional,at work I feel awkward about networking and reaching out,true,true,true,false,5,5,3,5,4.5
networking_relationships,Networking & Relationship Building,69,student,help_seeking,how do I build a network and reach out confidently?,true,true,true,false,5,5,4,5,4.75
networking_relationships,Networking & Relationship Building,69,parent,help_seeking,how to help my child build a network and reach out confidently,true,true,true,false,5,5,4,5,4.75
networking_relationships,Networking & Relationship Building,69,teacher,help_seeking,helping a student build a network and reach out confidently,true,true,true,false,5,5,4,5,4.75
networking_relationships,Networking & Relationship Building,69,counselor,help_seeking,ways to help a client build a network and reach out confidently,true,true,true,false,5,5,4,5,4.75
networking_relationships,Networking & Relationship Building,69,professional,help_seeking,how do I build a network and reach out confidently at work?,true,true,true,false,5,5,4,5,4.75
networking_relationships,Networking & Relationship Building,69,student,future_planning,how to grow my network and professional connections going forward,true,true,true,false,5,5,4,5,4.75
networking_relationships,Networking & Relationship Building,69,parent,future_planning,preparing my child to grow my network and professional connections,true,true,true,false,5,5,4,5,4.75
networking_relationships,Networking & Relationship Building,69,teacher,future_planning,setting a student up to grow my network and professional connections,true,true,true,false,5,5,4,5,4.75
networking_relationships,Networking & Relationship Building,69,counselor,future_planning,guiding a client to grow my network and professional connections,true,true,true,false,5,5,4,5,4.75
networking_relationships,Networking & Relationship Building,69,professional,future_planning,how to grow my network and professional connections as my career grows,true,true,true,false,5,5,4,5,4.75
performance_anxiety,Performance Anxiety & Pressure Response,73,student,informational,what is test and exam anxiety?,true,true,true,false,5,5,4,5,4.75
performance_anxiety,Performance Anxiety & Pressure Response,74,parent,informational,what causes test and exam anxiety in children?,true,true,true,false,5,5,4,5,4.75
performance_anxiety,Performance Anxiety & Pressure Response,74,teacher,informational,signs of test and exam anxiety in students,true,true,true,false,5,5,4,5,4.75
performance_anxiety,Performance Anxiety & Pressure Response,74,counselor,informational,what does test and exam anxiety look like?,true,true,true,false,5,5,4,5,4.75
performance_anxiety,Performance Anxiety & Pressure Response,75,professional,informational,what is test and exam anxiety at work?,true,true,true,false,5,5,4,5,4.75
performance_anxiety,Performance Anxiety & Pressure Response,73,student,diagnostic,why do I freeze up and go blank in exams?,true,true,true,false,5,5,5,5,5
performance_anxiety,Performance Anxiety & Pressure Response,74,parent,diagnostic,why does my child freeze up and go blank in exams?,true,true,true,false,5,5,5,5,5
performance_anxiety,Performance Anxiety & Pressure Response,74,teacher,diagnostic,why does a student freeze up and go blank in exams?,true,true,true,false,5,5,5,5,5
performance_anxiety,Performance Anxiety & Pressure Response,74,counselor,diagnostic,why does a client freeze up and go blank in exams?,true,true,true,false,5,5,5,5,5
performance_anxiety,Performance Anxiety & Pressure Response,75,professional,diagnostic,why do I freeze up and go blank in exams at work?,true,true,true,false,5,5,5,5,5
performance_anxiety,Performance Anxiety & Pressure Response,73,student,emotional,I feel panicky and blank before every test,true,true,true,false,5,5,4,5,4.75
performance_anxiety,Performance Anxiety & Pressure Response,74,parent,emotional,I am worried my child is panicky and blank before every test,true,true,true,false,5,5,5,5,5
performance_anxiety,Performance Anxiety & Pressure Response,74,teacher,emotional,my student seems panicky and blank before every test in class,true,true,true,false,5,5,4,5,4.75
performance_anxiety,Performance Anxiety & Pressure Response,74,counselor,emotional,my client feels panicky and blank before every test,true,true,true,false,5,5,4,5,4.75
performance_anxiety,Performance Anxiety & Pressure Response,75,professional,emotional,at work I feel panicky and blank before every test,true,true,true,false,5,5,4,5,4.75
performance_anxiety,Performance Anxiety & Pressure Response,73,student,help_seeking,how do I stay calm and focused in exams?,true,true,true,false,5,5,4,5,4.75
performance_anxiety,Performance Anxiety & Pressure Response,74,parent,help_seeking,how to help my child stay calm and focused in exams,true,true,true,true,5,5,4,5,4.75
performance_anxiety,Performance Anxiety & Pressure Response,74,teacher,help_seeking,helping a student stay calm and focused in exams,true,true,true,false,5,5,4,5,4.75
performance_anxiety,Performance Anxiety & Pressure Response,74,counselor,help_seeking,ways to help a client stay calm and focused in exams,true,true,true,true,5,5,4,5,4.75
performance_anxiety,Performance Anxiety & Pressure Response,75,professional,help_seeking,how do I stay calm and focused in exams at work?,true,true,true,false,5,5,4,5,4.75
performance_anxiety,Performance Anxiety & Pressure Response,73,student,future_planning,how to stay calm in future exams and interviews going forward,true,true,true,false,5,5,5,5,5
performance_anxiety,Performance Anxiety & Pressure Response,74,parent,future_planning,preparing my child to stay calm in future exams and interviews,true,true,true,false,5,5,5,5,5
performance_anxiety,Performance Anxiety & Pressure Response,74,teacher,future_planning,setting a student up to stay calm in future exams and interviews,true,true,true,false,5,5,5,5,5
performance_anxiety,Performance Anxiety & Pressure Response,74,counselor,future_planning,guiding a client to stay calm in future exams and interviews,true,true,true,false,5,5,5,5,5
performance_anxiety,Performance Anxiety & Pressure Response,75,professional,future_planning,how to stay calm in future exams and interviews as my career grows,true,true,true,false,4,5,5,5,4.75
resilience_recovery,Resilience & Failure Recovery,77,student,informational,what is giving up after setbacks?,true,true,true,false,5,5,4,5,4.75
resilience_recovery,Resilience & Failure Recovery,77,parent,informational,what causes giving up after setbacks in children?,true,true,true,false,5,5,4,5,4.75
resilience_recovery,Resilience & Failure Recovery,77,teacher,informational,signs of giving up after setbacks in students,true,true,true,false,5,5,4,5,4.75
resilience_recovery,Resilience & Failure Recovery,77,counselor,informational,what does giving up after setbacks look like?,true,true,true,false,5,5,4,5,4.75
resilience_recovery,Resilience & Failure Recovery,77,professional,informational,what is giving up after setbacks at work?,true,true,true,false,5,5,4,5,4.75
resilience_recovery,Resilience & Failure Recovery,77,student,diagnostic,why do I fall apart and give up after a setback?,true,true,true,false,5,5,4,5,4.75
resilience_recovery,Resilience & Failure Recovery,77,parent,diagnostic,why does my child give up easily after a setback?,true,true,true,false,5,5,4,5,4.75
resilience_recovery,Resilience & Failure Recovery,77,teacher,diagnostic,why does a student give up easily after a setback?,true,true,true,false,5,5,4,5,4.75
resilience_recovery,Resilience & Failure Recovery,77,counselor,diagnostic,why does a client give up easily after a setback?,true,true,true,false,5,5,4,5,4.75
resilience_recovery,Resilience & Failure Recovery,77,professional,diagnostic,why do I fall apart and give up after a setback at work?,true,true,true,false,4,5,4,5,4.5
resilience_recovery,Resilience & Failure Recovery,77,student,emotional,I feel crushed and ready to give up after failure,true,true,true,false,5,5,4,5,4.75
resilience_recovery,Resilience & Failure Recovery,77,parent,emotional,I am worried my child is crushed and ready to give up after failure,true,true,true,false,4,5,4,5,4.5
resilience_recovery,Resilience & Failure Recovery,77,teacher,emotional,my student seems crushed and ready to give up after failure in class,true,true,true,false,4,5,4,5,4.5
resilience_recovery,Resilience & Failure Recovery,77,counselor,emotional,my client feels crushed and ready to give up after failure,true,true,true,false,5,5,4,5,4.75
resilience_recovery,Resilience & Failure Recovery,77,professional,emotional,at work I feel crushed and ready to give up after failure,true,true,true,false,5,5,4,5,4.75
resilience_recovery,Resilience & Failure Recovery,77,student,help_seeking,how do I bounce back after failure?,true,true,true,false,5,5,4,5,4.75
resilience_recovery,Resilience & Failure Recovery,77,parent,help_seeking,how to help my child bounce back after failure,true,true,true,false,5,5,4,5,4.75
resilience_recovery,Resilience & Failure Recovery,77,teacher,help_seeking,helping a student bounce back after failure,true,true,true,false,5,5,4,5,4.75
resilience_recovery,Resilience & Failure Recovery,77,counselor,help_seeking,ways to help a client bounce back after failure,true,true,true,false,5,5,4,5,4.75
resilience_recovery,Resilience & Failure Recovery,77,professional,help_seeking,how do I bounce back after failure at work?,true,true,true,false,5,5,4,5,4.75
resilience_recovery,Resilience & Failure Recovery,77,student,future_planning,how to recover from setbacks and keep going going forward,true,true,true,false,5,5,4,5,4.75
resilience_recovery,Resilience & Failure Recovery,77,parent,future_planning,preparing my child to recover from setbacks and keep going,true,true,true,false,5,5,4,5,4.75
resilience_recovery,Resilience & Failure Recovery,77,teacher,future_planning,setting a student up to recover from setbacks and keep going,true,true,true,false,5,5,4,5,4.75
resilience_recovery,Resilience & Failure Recovery,77,counselor,future_planning,guiding a client to recover from setbacks and keep going,true,true,true,false,5,5,4,5,4.75
resilience_recovery,Resilience & Failure Recovery,77,professional,future_planning,how to recover from setbacks and keep going as my career grows,true,true,true,false,5,5,4,5,4.75
social_connection_belonging,Social Connection & Belonging,81,student,informational,what is loneliness and not belonging?,true,true,true,false,5,5,4,5,4.75
social_connection_belonging,Social Connection & Belonging,81,parent,informational,what causes loneliness and not belonging in children?,true,true,true,false,5,5,4,5,4.75
social_connection_belonging,Social Connection & Belonging,81,teacher,informational,signs of loneliness and not belonging in students,true,true,true,false,5,5,4,5,4.75
social_connection_belonging,Social Connection & Belonging,81,counselor,informational,what does loneliness and not belonging look like?,true,true,true,false,5,5,4,5,4.75
social_connection_belonging,Social Connection & Belonging,81,professional,informational,what is loneliness and not belonging at work?,true,true,true,false,5,5,4,5,4.75
social_connection_belonging,Social Connection & Belonging,81,student,diagnostic,why do I feel lonely and like I do not belong?,true,true,true,false,5,5,4,4,4.5
social_connection_belonging,Social Connection & Belonging,81,parent,diagnostic,why does my child feel lonely and left out?,true,true,true,false,5,5,4,5,4.75
social_connection_belonging,Social Connection & Belonging,81,teacher,diagnostic,why does a student feel lonely and left out?,true,true,true,false,5,5,4,5,4.75
social_connection_belonging,Social Connection & Belonging,81,counselor,diagnostic,why does a client feel lonely and left out?,true,true,true,false,5,5,4,5,4.75
social_connection_belonging,Social Connection & Belonging,81,professional,diagnostic,why do I feel lonely and like I do not belong at work?,true,true,true,false,4,5,4,4,4.25
social_connection_belonging,Social Connection & Belonging,81,student,emotional,I feel isolated and left out like an outsider,true,true,true,false,5,5,5,5,5
social_connection_belonging,Social Connection & Belonging,81,parent,emotional,I am worried my child is isolated and left out like an outsider,true,true,true,false,4,5,5,5,4.75
social_connection_belonging,Social Connection & Belonging,81,teacher,emotional,my student seems isolated and left out like an outsider in class,true,true,true,false,5,5,5,5,5
social_connection_belonging,Social Connection & Belonging,81,counselor,emotional,my client feels isolated and left out like an outsider,true,true,true,false,5,5,5,5,5
social_connection_belonging,Social Connection & Belonging,81,professional,emotional,at work I feel isolated and left out like an outsider,true,true,true,false,5,5,5,5,5
social_connection_belonging,Social Connection & Belonging,81,student,help_seeking,how do I make friends and feel a sense of belonging?,true,true,true,false,5,5,4,5,4.75
social_connection_belonging,Social Connection & Belonging,81,parent,help_seeking,how to help my child make friends and feel a sense of belonging,true,true,true,false,4,5,4,5,4.5
social_connection_belonging,Social Connection & Belonging,81,teacher,help_seeking,helping a student make friends and feel a sense of belonging,true,true,true,false,5,5,4,5,4.75
social_connection_belonging,Social Connection & Belonging,81,counselor,help_seeking,ways to help a client make friends and feel a sense of belonging,true,true,true,false,4,5,4,5,4.5
social_connection_belonging,Social Connection & Belonging,81,professional,help_seeking,how do I make friends and feel a sense of belonging at work?,true,true,true,false,4,5,4,5,4.5
social_connection_belonging,Social Connection & Belonging,81,student,future_planning,how to build friendships and belonging going forward,true,true,true,false,5,5,3,5,4.5
social_connection_belonging,Social Connection & Belonging,81,parent,future_planning,preparing my child to build friendships and belonging,true,true,true,false,5,5,3,5,4.5
social_connection_belonging,Social Connection & Belonging,81,teacher,future_planning,setting a student up to build friendships and belonging,true,true,true,false,5,5,3,5,4.5
social_connection_belonging,Social Connection & Belonging,81,counselor,future_planning,guiding a client to build friendships and belonging,true,true,true,false,5,5,3,5,4.5
social_connection_belonging,Social Connection & Belonging,81,professional,future_planning,how to build friendships and belonging as my career grows,true,true,true,false,5,5,3,5,4.5
time_self_discipline,Time Management & Self-Discipline,85,student,informational,what is procrastination and poor time management?,true,true,true,false,5,5,4,5,4.75
time_self_discipline,Time Management & Self-Discipline,85,parent,informational,what causes procrastination and poor time management in children?,true,true,true,false,5,5,4,5,4.75
time_self_discipline,Time Management & Self-Discipline,85,teacher,informational,signs of procrastination and poor time management in students,true,true,true,false,5,5,4,5,4.75
time_self_discipline,Time Management & Self-Discipline,85,counselor,informational,what does procrastination and poor time management look like?,true,true,true,false,5,5,4,5,4.75
time_self_discipline,Time Management & Self-Discipline,85,professional,informational,what is procrastination and poor time management at work?,true,true,true,false,5,5,4,5,4.75
time_self_discipline,Time Management & Self-Discipline,85,student,diagnostic,why do I procrastinate and leave things to the last minute?,true,true,true,false,5,5,4,5,4.75
time_self_discipline,Time Management & Self-Discipline,85,parent,diagnostic,why does my child procrastinate and miss deadlines?,true,true,true,false,5,5,4,5,4.75
time_self_discipline,Time Management & Self-Discipline,85,teacher,diagnostic,why does a student procrastinate and miss deadlines?,true,true,true,false,5,5,4,5,4.75
time_self_discipline,Time Management & Self-Discipline,85,counselor,diagnostic,why does a client procrastinate and miss deadlines?,true,true,true,false,5,5,4,5,4.75
time_self_discipline,Time Management & Self-Discipline,85,professional,diagnostic,why do I procrastinate and leave things to the last minute at work?,true,true,true,false,4,5,4,5,4.5
time_self_discipline,Time Management & Self-Discipline,85,student,emotional,I feel stressed from missing deadlines,true,true,true,false,5,5,3,5,4.5
time_self_discipline,Time Management & Self-Discipline,85,parent,emotional,I am worried my child is stressed from missing deadlines,true,true,true,false,5,5,3,5,4.5
time_self_discipline,Time Management & Self-Discipline,85,teacher,emotional,my student seems stressed from missing deadlines in class,true,true,true,false,5,5,3,5,4.5
time_self_discipline,Time Management & Self-Discipline,85,counselor,emotional,my client feels stressed from missing deadlines,true,true,true,false,5,5,3,5,4.5
time_self_discipline,Time Management & Self-Discipline,85,professional,emotional,at work I feel stressed from missing deadlines,true,true,true,false,5,5,3,5,4.5
time_self_discipline,Time Management & Self-Discipline,85,student,help_seeking,how do I stop procrastinating and stick to a plan?,true,true,true,false,5,5,4,5,4.75
time_self_discipline,Time Management & Self-Discipline,85,parent,help_seeking,how to help my child stop procrastinating and stick to a plan,true,true,true,false,5,5,4,5,4.75
time_self_discipline,Time Management & Self-Discipline,85,teacher,help_seeking,helping a student stop procrastinating and stick to a plan,true,true,true,false,5,5,4,5,4.75
time_self_discipline,Time Management & Self-Discipline,85,counselor,help_seeking,ways to help a client stop procrastinating and stick to a plan,true,true,true,false,5,5,4,5,4.75
time_self_discipline,Time Management & Self-Discipline,85,professional,help_seeking,how do I stop procrastinating and stick to a plan at work?,true,true,true,false,5,5,4,5,4.75
time_self_discipline,Time Management & Self-Discipline,85,student,future_planning,how to stay on top of deadlines going forward,true,true,true,false,5,5,3,5,4.5
time_self_discipline,Time Management & Self-Discipline,85,parent,future_planning,preparing my child to stay on top of deadlines,true,true,true,false,5,5,3,5,4.5
time_self_discipline,Time Management & Self-Discipline,85,teacher,future_planning,setting a student up to stay on top of deadlines,true,true,true,false,5,5,3,5,4.5
time_self_discipline,Time Management & Self-Discipline,85,counselor,future_planning,guiding a client to stay on top of deadlines,true,true,true,false,5,5,3,5,4.5
time_self_discipline,Time Management & Self-Discipline,85,professional,future_planning,how to stay on top of deadlines as my career grows,true,true,true,false,5,5,3,5,4.5
