concern_id,concern_name,canonical_type,behavior_statement,behavior_category,frame_id,source,quality_total,accepted
CONCERN_HOL_1241,Detecting Institutional Emotional Exhaustion Cycles,Outcome,feels drained and disengaged from {task},Emotional,burnout_drained,curated,19,true
CONCERN_HOL_1241,Detecting Institutional Emotional Exhaustion Cycles,Outcome,reacts strongly to small setbacks,Emotional,mood_react,curated,19,true
CONCERN_HOL_1241,Detecting Institutional Emotional Exhaustion Cycles,Outcome,shows visible discomfort during {task},Emotional,generic_Emotional,generic_fallback,10,false
CONCERN_HOL_1260,"Holistic Integration of Institutional Intelligence Across Academics, Wellbeing, Leadership, Motivation, and Future Readiness",Outcome,feels drained and disengaged from {task},Emotional,burnout_drained,curated,19,true
CONCERN_HOL_1260,"Holistic Integration of Institutional Intelligence Across Academics, Wellbeing, Leadership, Motivation, and Future Readiness",Outcome,misses opportunities by not acting on them,Career,career_passive,curated,19,true
CONCERN_HOL_1260,"Holistic Integration of Institutional Intelligence Across Academics, Wellbeing, Leadership, Motivation, and Future Readiness",Outcome,avoids taking the lead with {peers},Leadership,lead_avoid,curated,19,true
CONCERN_HOL_1260,"Holistic Integration of Institutional Intelligence Across Academics, Wellbeing, Leadership, Motivation, and Future Readiness",Outcome,takes on everything instead of delegating,Leadership,lead_delegate,curated,19,true
CONCERN_HOL_1260,"Holistic Integration of Institutional Intelligence Across Academics, Wellbeing, Leadership, Motivation, and Future Readiness",Outcome,hesitates to give others honest feedback,Leadership,lead_feedback,curated,19,true
CONCERN_HOL_1261,Consistent Learning Quality Across Classrooms,Capability,gives up after the first mistake,Learning,learn_giveup,curated,19,true
CONCERN_HOL_1261,Consistent Learning Quality Across Classrooms,Capability,rarely explores topics beyond what is required,Learning,learn_incurious,curated,19,true
CONCERN_HOL_1261,Consistent Learning Quality Across Classrooms,Capability,re-reads notes without testing recall,Academic,study_passive,curated,19,true
CONCERN_HOL_1281,Detecting Learning Delivery Delays Across Academic Cycles,Capability,avoids the hardest {task},Academic,academic_avoid,curated,19,true
CONCERN_HOL_1281,Detecting Learning Delivery Delays Across Academic Cycles,Capability,gives up after the first mistake,Learning,learn_giveup,curated,19,true
CONCERN_HOL_1281,Detecting Learning Delivery Delays Across Academic Cycles,Capability,rarely explores topics beyond what is required,Learning,learn_incurious,curated,19,true
CONCERN_HOL_1281,Detecting Learning Delivery Delays Across Academic Cycles,Capability,re-reads notes without testing recall,Academic,study_passive,curated,19,true
CONCERN_HOL_1292,Visibility into Student Attendance Pattern Risks,Risk,lets their contributions go unnoticed at {setting},Career,work_visibility,curated,19,true
CONCERN_HOL_1292,Visibility into Student Attendance Pattern Risks,Risk,struggles to make progress at {setting},Career,generic_Career,generic_fallback,10,false
CONCERN_HOL_1292,Visibility into Student Attendance Pattern Risks,Risk,avoids tasks tied to career growth,Career,generic_Career,generic_fallback,10,false
CONCERN_HOL_1307,Detecting Institutional Patterns of Student Disengagement,Behavior,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_HOL_1307,Detecting Institutional Patterns of Student Disengagement,Behavior,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_HOL_1307,Detecting Institutional Patterns of Student Disengagement,Behavior,lets {task} slip without follow-through,Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_HOL_1317,Real Employability Readiness Across Students,Outcome,misses opportunities by not acting on them,Career,career_passive,curated,19,true
CONCERN_HOL_1317,Real Employability Readiness Across Students,Outcome,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_HOL_1317,Real Employability Readiness Across Students,Outcome,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_HOL_1347,Declining academic performance despite effort,Problem,avoids the hardest {task},Academic,academic_avoid,curated,19,true
CONCERN_HOL_1347,Declining academic performance despite effort,Problem,underperforms relative to their ability at {setting},Career,performance_under,curated,19,true
CONCERN_HOL_1347,Declining academic performance despite effort,Problem,shows difficulty with {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_HOL_1524,recognizing limiting beliefs,Problem,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_HOL_1524,recognizing limiting beliefs,Problem,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_HOL_1524,recognizing limiting beliefs,Problem,lets {task} slip without follow-through,Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_HOL_201,Identifying Suitable Career Paths,Capability,misses opportunities by not acting on them,Career,career_passive,curated,19,true
CONCERN_HOL_201,Identifying Suitable Career Paths,Capability,cannot describe a clear next career step,Career,career_unclear,curated,19,true
CONCERN_HOL_201,Identifying Suitable Career Paths,Capability,struggles to make progress at {setting},Career,generic_Career,generic_fallback,10,false
CONCERN_HOL_2152,Supporting Students with Emotional Recovery After Failure,Outcome,avoids challenges for fear of failing,Emotional,fear_avoid,curated,19,true
CONCERN_HOL_2152,Supporting Students with Emotional Recovery After Failure,Outcome,reacts strongly to small setbacks,Emotional,mood_react,curated,19,true
CONCERN_HOL_2152,Supporting Students with Emotional Recovery After Failure,Outcome,struggles to bounce back after setbacks,Emotional,recovery_bounce,curated,19,true
CONCERN_HOL_2177,Identifying Students Losing Interest in Academics,Capability,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_HOL_2177,Identifying Students Losing Interest in Academics,Capability,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_HOL_2177,Identifying Students Losing Interest in Academics,Capability,lets {task} slip without follow-through,Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_HOL_2277,Supporting Students with Weak Emotional Recovery After Public Criticism,Problem,ignores feedback meant to improve {task},Learning,learn_feedback,curated,19,true
CONCERN_HOL_2277,Supporting Students with Weak Emotional Recovery After Public Criticism,Problem,reacts strongly to small setbacks,Emotional,mood_react,curated,19,true
CONCERN_HOL_2277,Supporting Students with Weak Emotional Recovery After Public Criticism,Problem,avoids presenting in front of {peers},Social,present_avoid,curated,19,true
CONCERN_HOL_2277,Supporting Students with Weak Emotional Recovery After Public Criticism,Problem,struggles to bounce back after setbacks,Emotional,recovery_bounce,curated,19,true
CONCERN_HOL_2302,Students Realizing Errors Too Late During Exams,Problem,crams the night before {evaluation},Academic,study_cram,curated,19,true
CONCERN_HOL_2302,Students Realizing Errors Too Late During Exams,Problem,shows difficulty with {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_HOL_2302,Students Realizing Errors Too Late During Exams,Problem,avoids tasks related to {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_HOL_2479,Learning Persistence,Capability,gives up after the first mistake,Learning,learn_giveup,curated,19,true
CONCERN_HOL_2479,Learning Persistence,Capability,rarely explores topics beyond what is required,Learning,learn_incurious,curated,19,true
CONCERN_HOL_2479,Learning Persistence,Capability,re-reads notes without testing recall,Academic,study_passive,curated,19,true
CONCERN_HOL_321,Building Confidence in Independent Skill Experimentation,Capability,doubts their ability to handle {task},Emotional,conf_doubt,curated,19,true
CONCERN_HOL_321,Building Confidence in Independent Skill Experimentation,Capability,repeats the same approach despite poor results,Learning,skill_plateau,curated,19,true
CONCERN_HOL_321,Building Confidence in Independent Skill Experimentation,Capability,shows visible discomfort during {task},Emotional,generic_Emotional,generic_fallback,10,false
CONCERN_HOL_361,Securing Relevant Internships,Problem,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_HOL_361,Securing Relevant Internships,Problem,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_HOL_361,Securing Relevant Internships,Problem,lets {task} slip without follow-through,Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_HOL_461,Securing Interviews Despite Qualifications,Problem,under-prepares for interviews,Career,interview_underprepare,curated,19,true
CONCERN_HOL_461,Securing Interviews Despite Qualifications,Problem,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_HOL_461,Securing Interviews Despite Qualifications,Problem,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_HOL_521,Confidence During Career Stagnation,Outcome,misses opportunities by not acting on them,Career,career_passive,curated,19,true
CONCERN_HOL_521,Confidence During Career Stagnation,Outcome,cannot describe a clear next career step,Career,career_unclear,curated,19,true
CONCERN_HOL_521,Confidence During Career Stagnation,Outcome,doubts their ability to handle {task},Emotional,conf_doubt,curated,19,true
CONCERN_HOL_561,Consistent Workplace Performance,Capability,underperforms relative to their ability at {setting},Career,performance_under,curated,19,true
CONCERN_HOL_561,Consistent Workplace Performance,Capability,struggles to make progress at {setting},Career,generic_Career,generic_fallback,10,false
CONCERN_HOL_561,Consistent Workplace Performance,Capability,avoids tasks tied to career growth,Career,generic_Career,generic_fallback,10,false
CONCERN_HOL_601,Sudden Role Expansion Without Support,Problem,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_HOL_601,Sudden Role Expansion Without Support,Problem,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_HOL_601,Sudden Role Expansion Without Support,Problem,lets {task} slip without follow-through,Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_HOL_621,Sustaining High Performance Without Burnout,Outcome,feels drained and disengaged from {task},Emotional,burnout_drained,curated,19,true
CONCERN_HOL_621,Sustaining High Performance Without Burnout,Outcome,underperforms relative to their ability at {setting},Career,performance_under,curated,19,true
CONCERN_HOL_621,Sustaining High Performance Without Burnout,Outcome,shows visible discomfort during {task},Emotional,generic_Emotional,generic_fallback,10,false
CONCERN_HOL_661,Adjusting from Campus Culture to Corporate Culture,Problem,struggles to fit into the culture at {setting},Career,culture_fit,curated,19,true
CONCERN_HOL_661,Adjusting from Campus Culture to Corporate Culture,Problem,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_HOL_661,Adjusting from Campus Culture to Corporate Culture,Problem,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_HOL_681,Workplace Expectations Without Continuous Guidance,Problem,struggles to meet expectations set by {authority},Self-Management,expectations_meet,curated,19,true
CONCERN_HOL_681,Workplace Expectations Without Continuous Guidance,Problem,struggles to make progress at {setting},Career,generic_Career,generic_fallback,10,false
CONCERN_HOL_681,Workplace Expectations Without Continuous Guidance,Problem,avoids tasks tied to career growth,Career,generic_Career,generic_fallback,10,false
CONCERN_HOL_721,Self-Doubt During Leadership Exposure,Problem,changes the decision repeatedly after making it,Cognitive,decision_secondguess,curated,19,true
CONCERN_HOL_721,Self-Doubt During Leadership Exposure,Problem,avoids taking the lead with {peers},Leadership,lead_avoid,curated,19,true
CONCERN_HOL_721,Self-Doubt During Leadership Exposure,Problem,takes on everything instead of delegating,Leadership,lead_delegate,curated,19,true
CONCERN_HOL_721,Self-Doubt During Leadership Exposure,Problem,hesitates to give others honest feedback,Leadership,lead_feedback,curated,19,true
CONCERN_HOL_761,Transitioning from Execution to Leadership,Capability,avoids taking the lead with {peers},Leadership,lead_avoid,curated,19,true
CONCERN_HOL_761,Transitioning from Execution to Leadership,Capability,takes on everything instead of delegating,Leadership,lead_delegate,curated,19,true
CONCERN_HOL_761,Transitioning from Execution to Leadership,Capability,hesitates to give others honest feedback,Leadership,lead_feedback,curated,19,true
CONCERN_HOL_781,Emotional Resistance During Leadership Transitions,Behavior,avoids taking the lead with {peers},Leadership,lead_avoid,curated,19,true
CONCERN_HOL_781,Emotional Resistance During Leadership Transitions,Behavior,takes on everything instead of delegating,Leadership,lead_delegate,curated,19,true
CONCERN_HOL_781,Emotional Resistance During Leadership Transitions,Behavior,hesitates to give others honest feedback,Leadership,lead_feedback,curated,19,true
CONCERN_HOL_781,Emotional Resistance During Leadership Transitions,Behavior,reacts strongly to small setbacks,Emotional,mood_react,curated,19,true
CONCERN_HOL_801,Leadership Fatigue During Organizational Scaling,Outcome,feels drained and disengaged from {task},Emotional,burnout_drained,curated,19,true
CONCERN_HOL_801,Leadership Fatigue During Organizational Scaling,Outcome,avoids taking the lead with {peers},Leadership,lead_avoid,curated,19,true
CONCERN_HOL_801,Leadership Fatigue During Organizational Scaling,Outcome,takes on everything instead of delegating,Leadership,lead_delegate,curated,19,true
CONCERN_HOL_801,Leadership Fatigue During Organizational Scaling,Outcome,hesitates to give others honest feedback,Leadership,lead_feedback,curated,19,true
CONCERN_HOL_821,Leadership Authenticity Under Organizational Pressure,Problem,avoids taking the lead with {peers},Leadership,lead_avoid,curated,19,true
CONCERN_HOL_821,Leadership Authenticity Under Organizational Pressure,Problem,takes on everything instead of delegating,Leadership,lead_delegate,curated,19,true
CONCERN_HOL_821,Leadership Authenticity Under Organizational Pressure,Problem,hesitates to give others honest feedback,Leadership,lead_feedback,curated,19,true
CONCERN_HOL_821,Leadership Authenticity Under Organizational Pressure,Problem,feels overwhelmed by {task},Emotional,stress_overwhelm,curated,19,true
CONCERN_HOL_861,Transitioning from Functional Expert to Strategic Leader,Problem,struggles to set direction for {peers},Leadership,lead_vision,curated,19,true
CONCERN_HOL_861,Transitioning from Functional Expert to Strategic Leader,Problem,lets their contributions go unnoticed at {setting},Career,work_visibility,curated,19,true
CONCERN_HOL_861,Transitioning from Functional Expert to Strategic Leader,Problem,struggles to make progress at {setting},Career,generic_Career,generic_fallback,10,false
CONCERN_HOL_881,Executive-Level Decision Fatigue,Outcome,feels drained and disengaged from {task},Emotional,burnout_drained,curated,19,true
CONCERN_HOL_881,Executive-Level Decision Fatigue,Outcome,puts off making decisions about {task},Cognitive,decision_delay,curated,19,true
CONCERN_HOL_881,Executive-Level Decision Fatigue,Outcome,changes the decision repeatedly after making it,Cognitive,decision_secondguess,curated,19,true
CONCERN_HOL_901,Sustaining Strategic Focus During Rapid Business Expansion,Problem,gets pulled away from {task} by distractions,Self-Management,discipline_distracted,curated,19,true
CONCERN_HOL_901,Sustaining Strategic Focus During Rapid Business Expansion,Problem,checks the phone repeatedly during {task},Cognitive,focus_distract,curated,19,true
CONCERN_HOL_901,Sustaining Strategic Focus During Rapid Business Expansion,Problem,loses focus within minutes of starting {task},Cognitive,focus_drift,curated,19,true
CONCERN_HOL_901,Sustaining Strategic Focus During Rapid Business Expansion,Problem,struggles to set direction for {peers},Leadership,lead_vision,curated,19,true
CONCERN_HOL_901,Sustaining Strategic Focus During Rapid Business Expansion,Problem,lets their contributions go unnoticed at {setting},Career,work_visibility,curated,19,true
CONCERN_HOL_921,Enterprise Leadership Confidence During Market Volatility,Capability,doubts their ability to handle {task},Emotional,conf_doubt,curated,19,true
CONCERN_HOL_921,Enterprise Leadership Confidence During Market Volatility,Capability,avoids taking the lead with {peers},Leadership,lead_avoid,curated,19,true
CONCERN_HOL_921,Enterprise Leadership Confidence During Market Volatility,Capability,takes on everything instead of delegating,Leadership,lead_delegate,curated,19,true
CONCERN_HOL_921,Enterprise Leadership Confidence During Market Volatility,Capability,hesitates to give others honest feedback,Leadership,lead_feedback,curated,19,true
CONCERN_HOL_961,Transitioning from One Industry Culture to Another,Problem,struggles to fit into the culture at {setting},Career,culture_fit,curated,19,true
CONCERN_HOL_961,Transitioning from One Industry Culture to Another,Problem,struggles to make progress at {setting},Career,generic_Career,generic_fallback,10,false
CONCERN_HOL_961,Transitioning from One Industry Culture to Another,Problem,avoids tasks tied to career growth,Career,generic_Career,generic_fallback,10,false
CONCERN_HOL_981,Emotional Fatigue from Continuous Upskilling,Outcome,feels drained and disengaged from {task},Emotional,burnout_drained,curated,19,true
CONCERN_HOL_981,Emotional Fatigue from Continuous Upskilling,Outcome,reacts strongly to small setbacks,Emotional,mood_react,curated,19,true
CONCERN_HOL_981,Emotional Fatigue from Continuous Upskilling,Outcome,shows visible discomfort during {task},Emotional,generic_Emotional,generic_fallback,10,false
CONCERN_IDE_1500,self-confidence despite capability,Capability,doubts their ability to handle {task},Emotional,conf_doubt,curated,19,true
CONCERN_IDE_1500,self-confidence despite capability,Capability,shows visible discomfort during {task},Emotional,generic_Emotional,generic_fallback,10,false
CONCERN_IDE_1500,self-confidence despite capability,Capability,struggles to stay composed under pressure,Emotional,generic_Emotional,generic_fallback,10,false
CONCERN_IDE_1504,clarity about long-term goals,Capability,cannot describe a clear next career step,Career,career_unclear,curated,19,true
CONCERN_IDE_1504,clarity about long-term goals,Capability,misreads instructions for {task},Cognitive,comp_misunderstand,curated,19,true
CONCERN_IDE_1504,clarity about long-term goals,Capability,works without a clear plan for {task},Self-Management,plan_noplan,curated,19,true
CONCERN_IDE_1508,curiosity about self-growth,Trait,rarely explores topics beyond what is required,Learning,learn_incurious,curated,19,true
CONCERN_IDE_1508,curiosity about self-growth,Trait,avoids learning new approaches to {task},Learning,generic_Learning,generic_fallback,10,false
CONCERN_IDE_1508,curiosity about self-growth,Trait,repeats the same mistakes with {task},Learning,generic_Learning,generic_fallback,10,false
CONCERN_IDE_1517,Confusion between skill and identity,Problem,feels unsure of where they fit at {setting},Career,identity_unsure,curated,19,true
CONCERN_IDE_1517,Confusion between skill and identity,Problem,repeats the same approach despite poor results,Learning,skill_plateau,curated,19,true
CONCERN_IDE_1517,Confusion between skill and identity,Problem,struggles to make progress at {setting},Career,generic_Career,generic_fallback,10,false
CONCERN_IDE_1527,awareness about personal strengths,Capability,rarely notices how their actions affect {peers},Emotional,self_awareness,curated,19,true
CONCERN_IDE_1527,awareness about personal strengths,Capability,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_IDE_1527,awareness about personal strengths,Capability,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_IDE_1542,identifying personal blind spots,Capability,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_IDE_1542,identifying personal blind spots,Capability,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_IDE_1542,identifying personal blind spots,Capability,lets {task} slip without follow-through,Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_IDE_1578,evaluating personal career readiness,Outcome,misses opportunities by not acting on them,Career,career_passive,curated,19,true
CONCERN_IDE_1578,evaluating personal career readiness,Outcome,cannot describe a clear next career step,Career,career_unclear,curated,19,true
CONCERN_IDE_1578,evaluating personal career readiness,Outcome,struggles to make progress at {setting},Career,generic_Career,generic_fallback,10,false
CONCERN_INC_1484,Students struggling with networking confidence,Capability,doubts their ability to handle {task},Emotional,conf_doubt,curated,19,true
CONCERN_INC_1484,Students struggling with networking confidence,Capability,avoids building professional relationships,Career,work_network,curated,19,true
CONCERN_INC_1484,Students struggling with networking confidence,Capability,shows visible discomfort during {task},Emotional,generic_Emotional,generic_fallback,10,false
CONCERN_INC_1488,listening skills affecting leadership growth,Capability,avoids taking the lead with {peers},Leadership,lead_avoid,curated,19,true
CONCERN_INC_1488,listening skills affecting leadership growth,Capability,takes on everything instead of delegating,Leadership,lead_delegate,curated,19,true
CONCERN_INC_1488,listening skills affecting leadership growth,Capability,hesitates to give others honest feedback,Leadership,lead_feedback,curated,19,true
CONCERN_INC_1488,listening skills affecting leadership growth,Capability,rarely explores topics beyond what is required,Learning,learn_incurious,curated,19,true
CONCERN_INC_1488,listening skills affecting leadership growth,Capability,repeats the same approach despite poor results,Learning,skill_plateau,curated,19,true
CONCERN_IND_1458,resilience under competitive environments,Trait,gives up after the first mistake,Learning,learn_giveup,curated,19,true
CONCERN_IND_1458,resilience under competitive environments,Trait,struggles to bounce back after setbacks,Emotional,recovery_bounce,curated,19,true
CONCERN_IND_1458,resilience under competitive environments,Trait,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_INN_1342,Visibility into Student Decision-Making Quality for Career Choices,Capability,puts off making decisions about {task},Cognitive,decision_delay,curated,19,true
CONCERN_INN_1342,Visibility into Student Decision-Making Quality for Career Choices,Capability,misses opportunities by not acting on them,Career,career_passive,curated,19,true
CONCERN_INN_1342,Visibility into Student Decision-Making Quality for Career Choices,Capability,cannot describe a clear next career step,Career,career_unclear,curated,19,true
CONCERN_INN_1342,Visibility into Student Decision-Making Quality for Career Choices,Capability,changes the decision repeatedly after making it,Cognitive,decision_secondguess,curated,19,true
CONCERN_INN_1342,Visibility into Student Decision-Making Quality for Career Choices,Capability,lets their contributions go unnoticed at {setting},Career,work_visibility,curated,19,true
CONCERN_INN_1375,decision-making regarding subject streams,Problem,puts off making decisions about {task},Cognitive,decision_delay,curated,19,true
CONCERN_INN_1375,decision-making regarding subject streams,Problem,avoids the hardest {task},Academic,academic_avoid,curated,19,true
CONCERN_INN_1375,decision-making regarding subject streams,Problem,changes the decision repeatedly after making it,Cognitive,decision_secondguess,curated,19,true
CONCERN_INQ_1171,Detecting Hidden High-Potential Students,Capability,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_INQ_1171,Detecting Hidden High-Potential Students,Capability,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_INQ_1171,Detecting Hidden High-Potential Students,Capability,lets {task} slip without follow-through,Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_INQ_1206,Visibility into Student Decision-Making Quality,Capability,puts off making decisions about {task},Cognitive,decision_delay,curated,19,true
CONCERN_INQ_1206,Visibility into Student Decision-Making Quality,Capability,changes the decision repeatedly after making it,Cognitive,decision_secondguess,curated,19,true
CONCERN_INQ_1206,Visibility into Student Decision-Making Quality,Capability,lets their contributions go unnoticed at {setting},Career,work_visibility,curated,19,true
CONCERN_INQ_1230,Visibility into School-Wide Emotional Dependency Patterns,Trait,reacts strongly to small setbacks,Emotional,mood_react,curated,19,true
CONCERN_INQ_1230,Visibility into School-Wide Emotional Dependency Patterns,Trait,lets their contributions go unnoticed at {setting},Career,work_visibility,curated,19,true
CONCERN_INQ_1230,Visibility into School-Wide Emotional Dependency Patterns,Trait,struggles to make progress at {setting},Career,generic_Career,generic_fallback,10,false
CONCERN_INQ_1254,Visibility into Institutional Emotional Recovery After Failure,Outcome,avoids challenges for fear of failing,Emotional,fear_avoid,curated,19,true
CONCERN_INQ_1254,Visibility into Institutional Emotional Recovery After Failure,Outcome,reacts strongly to small setbacks,Emotional,mood_react,curated,19,true
CONCERN_INQ_1254,Visibility into Institutional Emotional Recovery After Failure,Outcome,struggles to bounce back after setbacks,Emotional,recovery_bounce,curated,19,true
CONCERN_INQ_1254,Visibility into Institutional Emotional Recovery After Failure,Outcome,lets their contributions go unnoticed at {setting},Career,work_visibility,curated,19,true
CONCERN_INQ_1270,Visibility into Learning Retention Across Subjects,Capability,avoids the hardest {task},Academic,academic_avoid,curated,19,true
CONCERN_INQ_1270,Visibility into Learning Retention Across Subjects,Capability,forgets material learned for {evaluation},Cognitive,comp_forget,curated,19,true
CONCERN_INQ_1270,Visibility into Learning Retention Across Subjects,Capability,gives up after the first mistake,Learning,learn_giveup,curated,19,true
CONCERN_INQ_1270,Visibility into Learning Retention Across Subjects,Capability,rarely explores topics beyond what is required,Learning,learn_incurious,curated,19,true
CONCERN_INQ_1270,Visibility into Learning Retention Across Subjects,Capability,re-reads notes without testing recall,Academic,study_passive,curated,19,true
CONCERN_INS_1277,Classroom Emotional Safety During Learning,Problem,avoids the hardest {task},Academic,academic_avoid,curated,19,true
CONCERN_INS_1277,Classroom Emotional Safety During Learning,Problem,gives up after the first mistake,Learning,learn_giveup,curated,19,true
CONCERN_INS_1277,Classroom Emotional Safety During Learning,Problem,rarely explores topics beyond what is required,Learning,learn_incurious,curated,19,true
CONCERN_INS_1277,Classroom Emotional Safety During Learning,Problem,reacts strongly to small setbacks,Emotional,mood_react,curated,19,true
CONCERN_INS_1277,Classroom Emotional Safety During Learning,Problem,re-reads notes without testing recall,Academic,study_passive,curated,19,true
CONCERN_INT_1312,Detect Future Readiness Gaps Across Students,Outcome,misses opportunities by not acting on them,Career,career_passive,curated,19,true
CONCERN_INT_1312,Detect Future Readiness Gaps Across Students,Outcome,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_INT_1312,Detect Future Readiness Gaps Across Students,Outcome,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_INT_1429,leadership and team collaboration,Capability,stays silent during group work with {peers},Social,collab_withdraw,curated,19,true
CONCERN_INT_1429,leadership and team collaboration,Capability,avoids taking the lead with {peers},Leadership,lead_avoid,curated,19,true
CONCERN_INT_1429,leadership and team collaboration,Capability,takes on everything instead of delegating,Leadership,lead_delegate,curated,19,true
CONCERN_INT_1429,leadership and team collaboration,Capability,hesitates to give others honest feedback,Leadership,lead_feedback,curated,19,true
CONCERN_INT_1642,understanding of personal learning style,Capability,misreads instructions for {task},Cognitive,comp_misunderstand,curated,19,true
CONCERN_INT_1642,understanding of personal learning style,Capability,gives up after the first mistake,Learning,learn_giveup,curated,19,true
CONCERN_INT_1642,understanding of personal learning style,Capability,rarely explores topics beyond what is required,Learning,learn_incurious,curated,19,true
CONCERN_INT_1642,understanding of personal learning style,Capability,re-reads notes without testing recall,Academic,study_passive,curated,19,true
CONCERN_INT_1723,Curiosity in STEM Learning,Trait,rarely explores topics beyond what is required,Learning,learn_incurious,curated,19,true
CONCERN_INT_1723,Curiosity in STEM Learning,Trait,gives up after the first mistake,Learning,learn_giveup,curated,19,true
CONCERN_INT_1723,Curiosity in STEM Learning,Trait,re-reads notes without testing recall,Academic,study_passive,curated,19,true
CONCERN_INT_2037,Retaining Formula-Based Concepts,Problem,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_INT_2037,Retaining Formula-Based Concepts,Problem,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_INT_2037,Retaining Formula-Based Concepts,Problem,lets {task} slip without follow-through,Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_INT_2097,Strategic Preparation for Exams,Problem,crams the night before {evaluation},Academic,study_cram,curated,19,true
CONCERN_INT_2097,Strategic Preparation for Exams,Problem,under-prepares for interviews,Career,interview_underprepare,curated,19,true
CONCERN_INT_2097,Strategic Preparation for Exams,Problem,struggles to set direction for {peers},Leadership,lead_vision,curated,19,true
CONCERN_INT_2097,Strategic Preparation for Exams,Problem,arrives underprepared for {task},Self-Management,preparation_under,curated,19,true
CONCERN_INT_2097,Strategic Preparation for Exams,Problem,lets their contributions go unnoticed at {setting},Career,work_visibility,curated,19,true
CONCERN_INT_2113,Balancing Academic and Skill-Based Learning,Capability,avoids the hardest {task},Academic,academic_avoid,curated,19,true
CONCERN_INT_2113,Balancing Academic and Skill-Based Learning,Capability,gives up after the first mistake,Learning,learn_giveup,curated,19,true
CONCERN_INT_2113,Balancing Academic and Skill-Based Learning,Capability,rarely explores topics beyond what is required,Learning,learn_incurious,curated,19,true
CONCERN_INT_2113,Balancing Academic and Skill-Based Learning,Capability,repeats the same approach despite poor results,Learning,skill_plateau,curated,19,true
CONCERN_INT_2113,Balancing Academic and Skill-Based Learning,Capability,re-reads notes without testing recall,Academic,study_passive,curated,19,true
CONCERN_INT_2158,Emotionally Reactive Students,Problem,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_INT_2158,Emotionally Reactive Students,Problem,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_INT_2158,Emotionally Reactive Students,Problem,lets {task} slip without follow-through,Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_INT_2217,Students with Fear of Mathematics,Problem,avoids challenges for fear of failing,Emotional,fear_avoid,curated,19,true
CONCERN_INT_2217,Students with Fear of Mathematics,Problem,shows visible discomfort during {task},Emotional,generic_Emotional,generic_fallback,10,false
