archetype_id,archetype_key,archetype_name,problem_id,stakeholder_type,intervention_type,intervention_text,expected_outcome,success_indicator,progress_indicator,confidence_impact,risk_reduction_impact,realism_pass,aligned,is_duplicate,practicality,actionability,outcome_clarity,stakeholder_relevance,archetype_alignment,composite
6,expectations_pressure,Expectations & External Pressure,41,student,thirty_day,"Over the next 30 days, set realistic personal standards instead of trying to please everyone.",You will act on personal standards instead of constant pressure to please.,Make one choice free of the need for approval.,Fewer pressure-from-comparison moments noted each week.,0.46,0.44,true,true,false,5,4,5,5,4,4.6
6,expectations_pressure,Expectations & External Pressure,41,parent,thirty_day,"Over the next 30 days, help your child set realistic personal standards instead of trying to please everyone.",Your child will act on personal standards instead of constant pressure to please.,Make one choice free of the need for approval.,Fewer pressure-from-comparison moments noted each week.,0.46,0.44,true,true,false,5,4,5,5,4,4.6
6,expectations_pressure,Expectations & External Pressure,41,teacher,thirty_day,"Over the next month, coach the student to set realistic personal standards instead of trying to please everyone.",The student will act on personal standards instead of constant pressure to please.,Make one choice free of the need for approval.,Fewer pressure-from-comparison moments noted each week.,0.42,0.33,true,true,false,4,3,5,5,4,4.2
6,expectations_pressure,Expectations & External Pressure,41,counselor,thirty_day,"Across a 30-day plan, work with your client to set realistic personal standards instead of trying to please everyone.",Your client will act on personal standards instead of constant pressure to please.,Make one choice free of the need for approval.,Fewer pressure-from-comparison moments noted each week.,0.42,0.33,true,true,false,4,3,5,5,4,4.2
6,expectations_pressure,Expectations & External Pressure,41,professional,thirty_day,"Over the next 30 days at work, set realistic personal standards instead of trying to please everyone.",You will act on personal standards instead of constant pressure to please.,Make one choice free of the need for approval.,Fewer pressure-from-comparison moments noted each week.,0.46,0.44,true,true,false,5,4,5,5,4,4.6
6,expectations_pressure,Expectations & External Pressure,41,student,ninety_day,"Over the next 90 days, ease the weight of others’ expectations through a term of self-set goals.",You will act on personal standards instead of constant pressure to please.,Make one choice free of the need for approval.,Fewer pressure-from-comparison moments noted each week.,0.69,0.52,true,true,false,5,4,5,5,4,4.6
6,expectations_pressure,Expectations & External Pressure,41,parent,ninety_day,"Across this term, help your child ease the weight of others’ expectations through a term of self-set goals.",Your child will act on personal standards instead of constant pressure to please.,Make one choice free of the need for approval.,Fewer pressure-from-comparison moments noted each week.,0.69,0.52,true,true,false,5,4,5,5,4,4.6
6,expectations_pressure,Expectations & External Pressure,41,teacher,ninety_day,"Across the term, support the student to ease the weight of others’ expectations through a term of self-set goals.",The student will act on personal standards instead of constant pressure to please.,Make one choice free of the need for approval.,Fewer pressure-from-comparison moments noted each week.,0.69,0.52,true,true,false,5,4,5,5,4,4.6
6,expectations_pressure,Expectations & External Pressure,41,counselor,ninety_day,"Across a 90-day plan, guide your client to ease the weight of others’ expectations through a term of self-set goals.",Your client will act on personal standards instead of constant pressure to please.,Make one choice free of the need for approval.,Fewer pressure-from-comparison moments noted each week.,0.69,0.52,true,true,false,5,4,5,5,4,4.6
6,expectations_pressure,Expectations & External Pressure,41,professional,ninety_day,"Over the next quarter at work, ease the weight of others’ expectations through a term of self-set goals.",You will act on personal standards instead of constant pressure to please.,Make one choice free of the need for approval.,Fewer pressure-from-comparison moments noted each week.,0.69,0.52,true,true,false,5,4,5,5,4,4.6
6,expectations_pressure,Expectations & External Pressure,41,student,habit,Build a daily habit — a daily reminder that personal worth is not a comparison.,You will act on personal standards instead of constant pressure to please.,Make one choice free of the need for approval.,Fewer pressure-from-comparison moments noted each week.,0.528,0.44,true,true,false,5,4,5,5,3,4.4
6,expectations_pressure,Expectations & External Pressure,41,parent,habit,Help your child build a daily habit — a daily reminder that personal worth is not a comparison.,Your child will act on personal standards instead of constant pressure to please.,Make one choice free of the need for approval.,Fewer pressure-from-comparison moments noted each week.,0.528,0.44,true,true,false,5,4,5,5,3,4.4
6,expectations_pressure,Expectations & External Pressure,41,teacher,habit,Encourage a daily classroom habit — a daily reminder that personal worth is not a comparison.,The student will act on personal standards instead of constant pressure to please.,Make one choice free of the need for approval.,Fewer pressure-from-comparison moments noted each week.,0.432,0.44,true,true,false,5,4,5,1,3,3.6
6,expectations_pressure,Expectations & External Pressure,41,counselor,habit,Anchor a daily habit with your client — a daily reminder that personal worth is not a comparison.,Your client will act on personal standards instead of constant pressure to please.,Make one choice free of the need for approval.,Fewer pressure-from-comparison moments noted each week.,0.48,0.22,true,true,false,5,2,5,5,3,4
6,expectations_pressure,Expectations & External Pressure,41,professional,habit,Build a daily workday habit — a daily reminder that personal worth is not a comparison.,You will act on personal standards instead of constant pressure to please.,Make one choice free of the need for approval.,Fewer pressure-from-comparison moments noted each week.,0.528,0.44,true,true,false,5,4,5,5,3,4.4
6,expectations_pressure,Expectations & External Pressure,41,student,skill_building,Practise this skill each week — separating personal goals from other people’s expectations.,You will act on personal standards instead of constant pressure to please.,Make one choice free of the need for approval.,Fewer pressure-from-comparison moments noted each week.,0.572,0.4,true,true,false,5,4,5,5,3,4.4
6,expectations_pressure,Expectations & External Pressure,41,parent,skill_building,Give your child weekly practice — separating personal goals from other people’s expectations.,Your child will act on personal standards instead of constant pressure to please.,Make one choice free of the need for approval.,Fewer pressure-from-comparison moments noted each week.,0.572,0.4,true,true,false,5,4,5,5,3,4.4
6,expectations_pressure,Expectations & External Pressure,41,teacher,skill_building,Set weekly practice for the student — separating personal goals from other people’s expectations.,The student will act on personal standards instead of constant pressure to please.,Make one choice free of the need for approval.,Fewer pressure-from-comparison moments noted each week.,0.572,0.4,true,true,false,5,4,5,5,3,4.4
6,expectations_pressure,Expectations & External Pressure,41,counselor,skill_building,Assign your client weekly practice — separating personal goals from other people’s expectations.,Your client will act on personal standards instead of constant pressure to please.,Make one choice free of the need for approval.,Fewer pressure-from-comparison moments noted each week.,0.572,0.4,true,true,false,5,4,5,5,3,4.4
6,expectations_pressure,Expectations & External Pressure,41,professional,skill_building,Practise this skill each week at work — separating personal goals from other people’s expectations.,You will act on personal standards instead of constant pressure to please.,Make one choice free of the need for approval.,Fewer pressure-from-comparison moments noted each week.,0.572,0.4,true,true,false,5,4,5,5,3,4.4
9,focus_attention,Focus & Attention Regulation,45,student,immediate_actions,"Today, put the phone away and finish one task in a single twenty-five-minute focus block.",You will concentrate long enough to finish each task.,Complete a full task without checking the phone.,Longer focus blocks logged from week to week.,0.15,0.4,true,true,false,5,5,5,5,5,5
9,focus_attention,Focus & Attention Regulation,45,parent,immediate_actions,"Today, help your child put the phone away and finish one task in a single twenty-five-minute focus block.",Your child will concentrate long enough to finish each task.,Complete a full task without checking the phone.,Longer focus blocks logged from week to week.,0.15,0.4,true,true,false,5,5,5,5,5,5
9,focus_attention,Focus & Attention Regulation,45,teacher,immediate_actions,"In class today, have the student put the phone away and finish one task in a single twenty-five-minute focus block.",The student will concentrate long enough to finish each task.,Complete a full task without checking the phone.,Longer focus blocks logged from week to week.,0.15,0.4,true,true,false,5,5,5,5,5,5
9,focus_attention,Focus & Attention Regulation,45,counselor,immediate_actions,"In today’s session, guide your client to put the phone away and finish one task in a single twenty-five-minute focus block.",Your client will concentrate long enough to finish each task.,Complete a full task without checking the phone.,Longer focus blocks logged from week to week.,0.15,0.4,true,true,false,5,5,5,5,5,5
9,focus_attention,Focus & Attention Regulation,45,professional,immediate_actions,"Before the workday ends, put the phone away and finish one task in a single twenty-five-minute focus block.",You will concentrate long enough to finish each task.,Complete a full task without checking the phone.,Longer focus blocks logged from week to week.,0.15,0.4,true,true,false,5,5,5,5,5,5
9,focus_attention,Focus & Attention Regulation,45,student,seven_day,"Each day this week, log what pulled attention away from a task.",You will concentrate long enough to finish each task.,Complete a full task without checking the phone.,Longer focus blocks logged from week to week.,0.288,0.45,true,true,false,5,5,5,5,4,4.8
9,focus_attention,Focus & Attention Regulation,45,parent,seven_day,"Each day this week, help your child log what pulled attention away from a task.",Your child will concentrate long enough to finish each task.,Complete a full task without checking the phone.,Longer focus blocks logged from week to week.,0.288,0.45,true,true,false,5,5,5,5,4,4.8
9,focus_attention,Focus & Attention Regulation,45,teacher,seven_day,"Each day this week, have the student log what pulled attention away from a task.",The student will concentrate long enough to finish each task.,Complete a full task without checking the phone.,Longer focus blocks logged from week to week.,0.288,0.45,true,true,false,5,5,5,5,4,4.8
9,focus_attention,Focus & Attention Regulation,45,counselor,seven_day,Set a one-week task for your client to log what pulled attention away from a task.,Your client will concentrate long enough to finish each task.,Complete a full task without checking the phone.,Longer focus blocks logged from week to week.,0.288,0.45,true,true,false,5,5,5,5,4,4.8
9,focus_attention,Focus & Attention Regulation,45,professional,seven_day,"Each workday this week, log what pulled attention away from a task.",You will concentrate long enough to finish each task.,Complete a full task without checking the phone.,Longer focus blocks logged from week to week.,0.288,0.45,true,true,false,5,5,5,5,4,4.8
9,focus_attention,Focus & Attention Regulation,45,student,thirty_day,"Over the next 30 days, follow a routine of distraction-free focus blocks to finish tasks on time.",You will concentrate long enough to finish each task.,Complete a full task without checking the phone.,Longer focus blocks logged from week to week.,0.48,0.44,true,true,false,5,4,5,5,5,4.8
9,focus_attention,Focus & Attention Regulation,45,parent,thirty_day,"Over the next 30 days, help your child follow a routine of distraction-free focus blocks to finish tasks on time.",Your child will concentrate long enough to finish each task.,Complete a full task without checking the phone.,Longer focus blocks logged from week to week.,0.48,0.44,true,true,false,5,4,5,5,5,4.8
9,focus_attention,Focus & Attention Regulation,45,teacher,thirty_day,"Over the next month, coach the student to follow a routine of distraction-free focus blocks to finish tasks on time.",The student will concentrate long enough to finish each task.,Complete a full task without checking the phone.,Longer focus blocks logged from week to week.,0.44,0.33,true,true,false,4,3,5,5,5,4.4
9,focus_attention,Focus & Attention Regulation,45,counselor,thirty_day,"Across a 30-day plan, work with your client to follow a routine of distraction-free focus blocks to finish tasks on time.",Your client will concentrate long enough to finish each task.,Complete a full task without checking the phone.,Longer focus blocks logged from week to week.,0.44,0.33,true,true,false,4,3,5,5,5,4.4
9,focus_attention,Focus & Attention Regulation,45,professional,thirty_day,"Over the next 30 days at work, follow a routine of distraction-free focus blocks to finish tasks on time.",You will concentrate long enough to finish each task.,Complete a full task without checking the phone.,Longer focus blocks logged from week to week.,0.48,0.44,true,true,false,5,4,5,5,5,4.8
9,focus_attention,Focus & Attention Regulation,45,student,ninety_day,"Over the next 90 days, grow steady concentration through a term of daily focus practice.",You will concentrate long enough to finish each task.,Complete a full task without checking the phone.,Longer focus blocks logged from week to week.,0.63,0.26,true,true,false,5,2,5,5,4,4.2
9,focus_attention,Focus & Attention Regulation,45,parent,ninety_day,"Across this term, help your child grow steady concentration through a term of daily focus practice.",Your child will concentrate long enough to finish each task.,Complete a full task without checking the phone.,Longer focus blocks logged from week to week.,0.63,0.26,true,true,false,5,2,5,5,4,4.2
9,focus_attention,Focus & Attention Regulation,45,teacher,ninety_day,"Across the term, support the student to grow steady concentration through a term of daily focus practice.",The student will concentrate long enough to finish each task.,Complete a full task without checking the phone.,Longer focus blocks logged from week to week.,0.69,0.52,true,true,false,5,4,5,5,4,4.6
9,focus_attention,Focus & Attention Regulation,45,counselor,ninety_day,"Across a 90-day plan, guide your client to grow steady concentration through a term of daily focus practice.",Your client will concentrate long enough to finish each task.,Complete a full task without checking the phone.,Longer focus blocks logged from week to week.,0.69,0.52,true,true,false,5,4,5,5,4,4.6
9,focus_attention,Focus & Attention Regulation,45,professional,ninety_day,"Over the next quarter at work, grow steady concentration through a term of daily focus practice.",You will concentrate long enough to finish each task.,Complete a full task without checking the phone.,Longer focus blocks logged from week to week.,0.63,0.26,true,true,false,5,2,5,5,4,4.2
9,focus_attention,Focus & Attention Regulation,45,student,habit,Build a daily habit — a twenty-five-minute phone-free focus block before each break.,You will concentrate long enough to finish each task.,Complete a full task without checking the phone.,Longer focus blocks logged from week to week.,0.576,0.55,true,true,false,5,5,5,5,4,4.8
9,focus_attention,Focus & Attention Regulation,45,parent,habit,Help your child build a daily habit — a twenty-five-minute phone-free focus block before each break.,Your child will concentrate long enough to finish each task.,Complete a full task without checking the phone.,Longer focus blocks logged from week to week.,0.576,0.55,true,true,false,5,5,5,5,4,4.8
9,focus_attention,Focus & Attention Regulation,45,teacher,habit,Encourage a daily classroom habit — a twenty-five-minute phone-free focus block before each break.,The student will concentrate long enough to finish each task.,Complete a full task without checking the phone.,Longer focus blocks logged from week to week.,0.48,0.55,true,true,false,5,5,5,1,4,4
9,focus_attention,Focus & Attention Regulation,45,counselor,habit,Anchor a daily habit with your client — a twenty-five-minute phone-free focus block before each break.,Your client will concentrate long enough to finish each task.,Complete a full task without checking the phone.,Longer focus blocks logged from week to week.,0.528,0.33,true,true,false,5,3,5,5,4,4.4
9,focus_attention,Focus & Attention Regulation,45,professional,habit,Build a daily workday habit — a twenty-five-minute phone-free focus block before each break.,You will concentrate long enough to finish each task.,Complete a full task without checking the phone.,Longer focus blocks logged from week to week.,0.576,0.55,true,true,false,5,5,5,5,4,4.8
9,focus_attention,Focus & Attention Regulation,45,student,skill_building,Practise this skill each week — clearing distractions and working in timed focus sprints.,You will concentrate long enough to finish each task.,Complete a full task without checking the phone.,Longer focus blocks logged from week to week.,0.572,0.4,true,true,false,5,4,5,5,3,4.4
9,focus_attention,Focus & Attention Regulation,45,parent,skill_building,Give your child weekly practice — clearing distractions and working in timed focus sprints.,Your child will concentrate long enough to finish each task.,Complete a full task without checking the phone.,Longer focus blocks logged from week to week.,0.572,0.4,true,true,false,5,4,5,5,3,4.4
9,focus_attention,Focus & Attention Regulation,45,teacher,skill_building,Set weekly practice for the student — clearing distractions and working in timed focus sprints.,The student will concentrate long enough to finish each task.,Complete a full task without checking the phone.,Longer focus blocks logged from week to week.,0.572,0.4,true,true,false,5,4,5,5,3,4.4
9,focus_attention,Focus & Attention Regulation,45,counselor,skill_building,Assign your client weekly practice — clearing distractions and working in timed focus sprints.,Your client will concentrate long enough to finish each task.,Complete a full task without checking the phone.,Longer focus blocks logged from week to week.,0.572,0.4,true,true,false,5,4,5,5,3,4.4
9,focus_attention,Focus & Attention Regulation,45,professional,skill_building,Practise this skill each week at work — clearing distractions and working in timed focus sprints.,You will concentrate long enough to finish each task.,Complete a full task without checking the phone.,Longer focus blocks logged from week to week.,0.572,0.4,true,true,false,5,4,5,5,3,4.4
5,identity_self_awareness,Identity & Self-Awareness,49,student,immediate_actions,"Today, write down three things that truly matter and why.",You will feel clear about who matters and what to stand for.,Make one decision guided by personal values.,More choices that fit personal values each week.,0.126,0.4,true,false,false,5,5,5,5,1,4.2
5,identity_self_awareness,Identity & Self-Awareness,49,parent,immediate_actions,"Today, help your child write down three things that truly matter and why.",Your child will feel clear about who matters and what to stand for.,Make one decision guided by personal values.,More choices that fit personal values each week.,0.126,0.4,true,false,false,5,5,5,5,1,4.2
5,identity_self_awareness,Identity & Self-Awareness,49,teacher,immediate_actions,"In class today, have the student write down three things that truly matter and why.",The student will feel clear about who matters and what to stand for.,Make one decision guided by personal values.,More choices that fit personal values each week.,0.126,0.4,true,false,false,5,5,5,5,1,4.2
5,identity_self_awareness,Identity & Self-Awareness,49,counselor,immediate_actions,"In today’s session, guide your client to write down three things that truly matter and why.",Your client will feel clear about who matters and what to stand for.,Make one decision guided by personal values.,More choices that fit personal values each week.,0.126,0.4,true,false,false,5,5,5,5,1,4.2
5,identity_self_awareness,Identity & Self-Awareness,49,professional,immediate_actions,"Before the workday ends, write down three things that truly matter and why.",You will feel clear about who matters and what to stand for.,Make one decision guided by personal values.,More choices that fit personal values each week.,0.12,0.32,true,false,false,5,4,5,5,1,4
5,identity_self_awareness,Identity & Self-Awareness,49,student,seven_day,"Each day this week, note one choice that fit personal values and one that did not.",You will feel clear about who matters and what to stand for.,Make one decision guided by personal values.,More choices that fit personal values each week.,0.276,0.45,true,true,false,5,5,5,5,3,4.6
5,identity_self_awareness,Identity & Self-Awareness,49,parent,seven_day,"Each day this week, help your child note one choice that fit personal values and one that did not.",Your child will feel clear about who matters and what to stand for.,Make one decision guided by personal values.,More choices that fit personal values each week.,0.276,0.45,true,true,false,5,5,5,5,3,4.6
5,identity_self_awareness,Identity & Self-Awareness,49,teacher,seven_day,"Each day this week, have the student note one choice that fit personal values and one that did not.",The student will feel clear about who matters and what to stand for.,Make one decision guided by personal values.,More choices that fit personal values each week.,0.276,0.45,true,true,false,5,5,5,5,3,4.6
5,identity_self_awareness,Identity & Self-Awareness,49,counselor,seven_day,Set a one-week task for your client to note one choice that fit personal values and one that did not.,Your client will feel clear about who matters and what to stand for.,Make one decision guided by personal values.,More choices that fit personal values each week.,0.276,0.45,true,true,false,5,5,5,5,3,4.6
5,identity_self_awareness,Identity & Self-Awareness,49,professional,seven_day,"Each workday this week, note one choice that fit personal values and one that did not.",You will feel clear about who matters and what to stand for.,Make one decision guided by personal values.,More choices that fit personal values each week.,0.276,0.45,true,true,false,5,5,5,5,3,4.6
5,identity_self_awareness,Identity & Self-Awareness,49,student,thirty_day,"Over the next 30 days, shape a clearer sense of direction by acting on what matters most each week.",You will feel clear about who matters and what to stand for.,Make one decision guided by personal values.,More choices that fit personal values each week.,0.44,0.33,true,true,false,5,3,5,5,4,4.4
5,identity_self_awareness,Identity & Self-Awareness,49,parent,thirty_day,"Over the next 30 days, help your child shape a clearer sense of direction by acting on what matters most each week.",Your child will feel clear about who matters and what to stand for.,Make one decision guided by personal values.,More choices that fit personal values each week.,0.44,0.33,true,true,false,5,3,5,5,4,4.4
5,identity_self_awareness,Identity & Self-Awareness,49,teacher,thirty_day,"Over the next month, coach the student to shape a clearer sense of direction by acting on what matters most each week.",The student will feel clear about who matters and what to stand for.,Make one decision guided by personal values.,More choices that fit personal values each week.,0.46,0.44,true,true,false,5,4,5,5,4,4.6
5,identity_self_awareness,Identity & Self-Awareness,49,counselor,thirty_day,"Across a 30-day plan, work with your client to shape a clearer sense of direction by acting on what matters most each week.",Your client will feel clear about who matters and what to stand for.,Make one decision guided by personal values.,More choices that fit personal values each week.,0.46,0.44,true,true,false,5,4,5,5,4,4.6
5,identity_self_awareness,Identity & Self-Awareness,49,professional,thirty_day,"Over the next 30 days at work, shape a clearer sense of direction by acting on what matters most each week.",You will feel clear about who matters and what to stand for.,Make one decision guided by personal values.,More choices that fit personal values each week.,0.44,0.33,true,true,false,5,3,5,5,4,4.4
5,identity_self_awareness,Identity & Self-Awareness,49,student,ninety_day,"Over the next 90 days, build a steady sense of self and what to stand for over the term.",You will feel clear about who matters and what to stand for.,Make one decision guided by personal values.,More choices that fit personal values each week.,0.66,0.52,true,true,false,5,4,5,5,3,4.4
5,identity_self_awareness,Identity & Self-Awareness,49,parent,ninety_day,"Across this term, help your child build a steady sense of self and what to stand for over the term.",Your child will feel clear about who matters and what to stand for.,Make one decision guided by personal values.,More choices that fit personal values each week.,0.66,0.52,true,true,false,5,4,5,5,3,4.4
5,identity_self_awareness,Identity & Self-Awareness,49,teacher,ninety_day,"Across the term, support the student to build a steady sense of self and what to stand for over the term.",The student will feel clear about who matters and what to stand for.,Make one decision guided by personal values.,More choices that fit personal values each week.,0.66,0.52,true,true,false,5,4,5,5,3,4.4
5,identity_self_awareness,Identity & Self-Awareness,49,counselor,ninety_day,"Across a 90-day plan, guide your client to build a steady sense of self and what to stand for over the term.",Your client will feel clear about who matters and what to stand for.,Make one decision guided by personal values.,More choices that fit personal values each week.,0.66,0.52,true,true,false,5,4,5,5,3,4.4
5,identity_self_awareness,Identity & Self-Awareness,49,professional,ninety_day,"Over the next quarter at work, build a steady sense of self and what to stand for over the term.",You will feel clear about who matters and what to stand for.,Make one decision guided by personal values.,More choices that fit personal values each week.,0.66,0.52,true,true,false,5,4,5,5,3,4.4
5,identity_self_awareness,Identity & Self-Awareness,49,student,habit,Build a daily habit — a weekly check of whether actions matched real values.,You will feel clear about who matters and what to stand for.,Make one decision guided by personal values.,More choices that fit personal values each week.,0.528,0.44,true,true,false,5,4,5,5,3,4.4
5,identity_self_awareness,Identity & Self-Awareness,49,parent,habit,Help your child build a daily habit — a weekly check of whether actions matched real values.,Your child will feel clear about who matters and what to stand for.,Make one decision guided by personal values.,More choices that fit personal values each week.,0.528,0.44,true,true,false,5,4,5,5,3,4.4
5,identity_self_awareness,Identity & Self-Awareness,49,teacher,habit,Encourage a daily classroom habit — a weekly check of whether actions matched real values.,The student will feel clear about who matters and what to stand for.,Make one decision guided by personal values.,More choices that fit personal values each week.,0.432,0.44,true,true,false,5,4,5,1,3,3.6
5,identity_self_awareness,Identity & Self-Awareness,49,counselor,habit,Anchor a daily habit with your client — a weekly check of whether actions matched real values.,Your client will feel clear about who matters and what to stand for.,Make one decision guided by personal values.,More choices that fit personal values each week.,0.48,0.22,true,true,false,5,2,5,5,3,4
5,identity_self_awareness,Identity & Self-Awareness,49,professional,habit,Build a daily workday habit — a weekly check of whether actions matched real values.,You will feel clear about who matters and what to stand for.,Make one decision guided by personal values.,More choices that fit personal values each week.,0.528,0.44,true,true,false,5,4,5,5,3,4.4
5,identity_self_awareness,Identity & Self-Awareness,49,student,skill_building,Practise this skill each week — naming personal values and using them to guide a real decision.,You will feel clear about who matters and what to stand for.,Make one decision guided by personal values.,More choices that fit personal values each week.,0.572,0.4,true,true,false,5,4,5,5,3,4.4
5,identity_self_awareness,Identity & Self-Awareness,49,parent,skill_building,Give your child weekly practice — naming personal values and using them to guide a real decision.,Your child will feel clear about who matters and what to stand for.,Make one decision guided by personal values.,More choices that fit personal values each week.,0.572,0.4,true,true,false,5,4,5,5,3,4.4
5,identity_self_awareness,Identity & Self-Awareness,49,teacher,skill_building,Set weekly practice for the student — naming personal values and using them to guide a real decision.,The student will feel clear about who matters and what to stand for.,Make one decision guided by personal values.,More choices that fit personal values each week.,0.572,0.4,true,true,false,5,4,5,5,3,4.4
5,identity_self_awareness,Identity & Self-Awareness,49,counselor,skill_building,Assign your client weekly practice — naming personal values and using them to guide a real decision.,Your client will feel clear about who matters and what to stand for.,Make one decision guided by personal values.,More choices that fit personal values each week.,0.572,0.4,true,true,false,5,4,5,5,3,4.4
5,identity_self_awareness,Identity & Self-Awareness,49,professional,skill_building,Practise this skill each week at work — naming personal values and using them to guide a real decision.,You will feel clear about who matters and what to stand for.,Make one decision guided by personal values.,More choices that fit personal values each week.,0.572,0.4,true,true,false,5,4,5,5,3,4.4
18,leadership_influence,Leadership & Influence,56,student,immediate_actions,"Today, volunteer to lead one small task or group decision.",You will lead a team with clear direction and confidence.,Run one group project where every teammate knows their role.,More tasks delegated and followed up each week.,0.144,0.4,true,true,false,5,5,5,5,4,4.8
18,leadership_influence,Leadership & Influence,56,parent,immediate_actions,"Today, help your child volunteer to lead one small task or group decision.",Your child will lead a team with clear direction and confidence.,Run one group project where every teammate knows their role.,More tasks delegated and followed up each week.,0.144,0.4,true,true,false,5,5,5,5,4,4.8
18,leadership_influence,Leadership & Influence,56,teacher,immediate_actions,"In class today, have the student volunteer to lead one small task or group decision.",The student will lead a team with clear direction and confidence.,Run one group project where every teammate knows their role.,More tasks delegated and followed up each week.,0.144,0.4,true,true,false,5,5,5,5,4,4.8
18,leadership_influence,Leadership & Influence,56,counselor,immediate_actions,"In today’s session, guide your client to volunteer to lead one small task or group decision.",Your client will lead a team with clear direction and confidence.,Run one group project where every teammate knows their role.,More tasks delegated and followed up each week.,0.15,0.4,true,true,false,5,5,5,5,5,5
18,leadership_influence,Leadership & Influence,53,professional,immediate_actions,"Before the workday ends, volunteer to lead one small task or group decision.",You will lead a team with clear direction and confidence.,Run one group project where every teammate knows their role.,More tasks delegated and followed up each week.,0.138,0.32,true,true,false,5,4,5,5,4,4.6
18,leadership_influence,Leadership & Influence,56,student,seven_day,"Each day this week, note one moment of guiding the team and one task to delegate.",You will lead a team with clear direction and confidence.,Run one group project where every teammate knows their role.,More tasks delegated and followed up each week.,0.288,0.45,true,true,false,5,5,5,5,4,4.8
18,leadership_influence,Leadership & Influence,56,parent,seven_day,"Each day this week, help your child note one moment of guiding the team and one task to delegate.",Your child will lead a team with clear direction and confidence.,Run one group project where every teammate knows their role.,More tasks delegated and followed up each week.,0.288,0.45,true,true,false,5,5,5,5,4,4.8
18,leadership_influence,Leadership & Influence,56,teacher,seven_day,"Each day this week, have the student note one moment of guiding the team and one task to delegate.",The student will lead a team with clear direction and confidence.,Run one group project where every teammate knows their role.,More tasks delegated and followed up each week.,0.288,0.45,true,true,false,5,5,5,5,4,4.8
18,leadership_influence,Leadership & Influence,56,counselor,seven_day,Set a one-week task for your client to note one moment of guiding the team and one task to delegate.,Your client will lead a team with clear direction and confidence.,Run one group project where every teammate knows their role.,More tasks delegated and followed up each week.,0.288,0.45,true,true,false,5,5,5,5,4,4.8
18,leadership_influence,Leadership & Influence,53,professional,seven_day,"Each workday this week, note one moment of guiding the team and one task to delegate.",You will lead a team with clear direction and confidence.,Run one group project where every teammate knows their role.,More tasks delegated and followed up each week.,0.288,0.45,true,true,false,5,5,5,5,4,4.8
18,leadership_influence,Leadership & Influence,56,student,thirty_day,"Over the next 30 days, take charge of a small group project from start to finish.",You will lead a team with clear direction and confidence.,Run one group project where every teammate knows their role.,More tasks delegated and followed up each week.,0.48,0.44,true,true,false,5,4,5,5,5,4.8
18,leadership_influence,Leadership & Influence,56,parent,thirty_day,"Over the next 30 days, help your child take charge of a small group project from start to finish.",Your child will lead a team with clear direction and confidence.,Run one group project where every teammate knows their role.,More tasks delegated and followed up each week.,0.48,0.44,true,true,false,5,4,5,5,5,4.8
18,leadership_influence,Leadership & Influence,56,teacher,thirty_day,"Over the next month, coach the student to take charge of a small group project from start to finish.",The student will lead a team with clear direction and confidence.,Run one group project where every teammate knows their role.,More tasks delegated and followed up each week.,0.44,0.33,true,true,false,4,3,5,5,5,4.4
18,leadership_influence,Leadership & Influence,56,counselor,thirty_day,"Across a 30-day plan, work with your client to take charge of a small group project from start to finish.",Your client will lead a team with clear direction and confidence.,Run one group project where every teammate knows their role.,More tasks delegated and followed up each week.,0.44,0.33,true,true,false,4,3,5,5,5,4.4
18,leadership_influence,Leadership & Influence,53,professional,thirty_day,"Over the next 30 days at work, take charge of a small group project from start to finish.",You will lead a team with clear direction and confidence.,Run one group project where every teammate knows their role.,More tasks delegated and followed up each week.,0.48,0.44,true,true,false,5,4,5,5,5,4.8
18,leadership_influence,Leadership & Influence,56,student,ninety_day,"Over the next 90 days, grow into a confident team leader through steady project responsibility.",You will lead a team with clear direction and confidence.,Run one group project where every teammate knows their role.,More tasks delegated and followed up each week.,0.66,0.26,true,true,false,5,2,5,5,5,4.4
18,leadership_influence,Leadership & Influence,56,parent,ninety_day,"Across this term, help your child grow into a confident team leader through steady project responsibility.",Your child will lead a team with clear direction and confidence.,Run one group project where every teammate knows their role.,More tasks delegated and followed up each week.,0.66,0.26,true,true,false,5,2,5,5,5,4.4
18,leadership_influence,Leadership & Influence,56,teacher,ninety_day,"Across the term, support the student to grow into a confident team leader through steady project responsibility.",The student will lead a team with clear direction and confidence.,Run one group project where every teammate knows their role.,More tasks delegated and followed up each week.,0.72,0.52,true,true,false,5,4,5,5,5,4.8
18,leadership_influence,Leadership & Influence,56,counselor,ninety_day,"Across a 90-day plan, guide your client to grow into a confident team leader through steady project responsibility.",Your client will lead a team with clear direction and confidence.,Run one group project where every teammate knows their role.,More tasks delegated and followed up each week.,0.66,0.39,true,true,false,4,3,5,5,5,4.4
18,leadership_influence,Leadership & Influence,53,professional,ninety_day,"Over the next quarter at work, grow into a confident team leader through steady project responsibility.",You will lead a team with clear direction and confidence.,Run one group project where every teammate knows their role.,More tasks delegated and followed up each week.,0.66,0.26,true,true,false,5,2,5,5,5,4.4
18,leadership_influence,Leadership & Influence,56,student,habit,Build a daily habit — a weekly check-in to give each teammate clear direction.,You will lead a team with clear direction and confidence.,Run one group project where every teammate knows their role.,More tasks delegated and followed up each week.,0.576,0.55,true,true,false,5,5,5,5,4,4.8
